airbnb_id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
11314089,"Comfy Studio Apt, PERFECT location",20189979,Cory,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90363756,-77.02799922,"Entire home,apt",150,1,5,0.36,1,0
16720677,"Luxury 1 Bed Apt in Penn Quarter, DC!",30283594,Kara,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89395806,-77.01907521,"Entire home,apt",199,3,0,0.0,78,364
7807724,"Downtown-Walk to Metro, Museums- Convention Center",30313055,Karen,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90459393,-77.01846219,"Entire home,apt",155,2,89,4.22,5,281
2563683,Spacious 1 Bedroom Near Convention Center [ST-451],25188,Seamless,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90008916,-77.01881709,"Entire home,apt",229,3,5,0.2,79,356
16424378,"Private bdrm in luxury building w, en suite bath",22539400,Jay,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90104434,-77.01556171,Private room,75,4,0,0.0,1,0
15178081,Ultra LUX 1BR Apartment in Penn Quarter DC,95459395,Bluebird,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89302794,-77.01898709999999,"Entire home,apt",571,2,1,0.35,14,362
15898650,"Great Convention , Downtown Condo-Walk Everywhere!",37672591,Christopher,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90358719,-77.02593739,"Entire home,apt",125,3,0,0.0,1,0
15177733,Ultra LUX 1BR Apt in Penn Quarter,95459395,Bluebird,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89365668,-77.01863941,"Entire home,apt",571,2,0,0.0,14,362
2170732,Lux 1 Bedroom Newseum Apt on the Mall,9419684,Mike,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89272228,-77.01879753,"Entire home,apt",260,3,5,0.13,38,144
18521924,Bluebird Luxury 1 Bed Apartment Near National Mall,95459395,Bluebird,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89269267,-77.01889267,"Entire home,apt",129,2,0,0.0,14,362
11476703,Fantastic National Mall Location-s2,46542918,BridgeStreet,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89289156,-77.01882589,"Entire home,apt",229,2,1,0.07,16,71
15522419,"Modern, Chic, Great Location",81725187,Scooter,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.901089899999995,-77.0252902,"Entire home,apt",298,1,27,8.53,1,97
16323876,Inauguration DC's Best Location,33535363,Frank,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89398934,-77.02270213,"Entire home,apt",1100,4,0,0.0,1,90
16061725,Inauguration Special. Super close to Capitol.,104616448,Joshua,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89906127,-77.0160561,"Entire home,apt",2000,3,0,0.0,1,365
15176927,"Ultra LUX 1BR Apt in Penn Quarter, DC",95459395,Bluebird,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.8937842,-77.01867033,"Entire home,apt",571,2,0,0.0,14,362
11343020,DC High Life! Modern & Eclectic 2Bd,2944360,Brynn,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90099009,-77.02515543,"Entire home,apt",345,1,86,5.99,10,322
8760863,Amazing Condo & Central DC Access,10019689,Niles,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90461818,-77.02086227,"Entire home,apt",135,180,5,0.31,1,365
11342953,Plush Launchpad in the Heart of DC,2944360,Brynn,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90112494,-77.02573373,"Entire home,apt",345,1,89,6.19,10,304
17830985,Modern Studio in Heart of DC!,121935692,Jay,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.9030128,-77.02634696,"Entire home,apt",168,2,2,1.54,1,215
9039332,"Central, spacious, comfortable, DC",22818689,Jd,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90404079,-77.03066477,"Entire home,apt",95,6,2,0.11,1,0
16225052,Contemporary Studio Apartment Near White House,106021741,Brian,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90547568,-77.02849913,"Entire home,apt",995,1,0,0.0,1,0
8884714,Downtown DC Luxury Full Apartment,46489204,Samantha,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90302288,-77.01724481,"Entire home,apt",140,2,2,0.14,1,0
16814417,Downtown DC Studio - steps from the White House!,13131928,Brady,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90431523,-77.03098264,"Entire home,apt",600,2,0,0.0,1,365
3477770,Spacious Home in Downtown DC,4897930,Daniel,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90547366,-77.02053108,"Entire home,apt",300,2,63,2.91,1,246
15962240,"GUARANTEED largest, safest, and most luxurious!!",95074834,Cachet,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89816814,-77.01575706,"Entire home,apt",340,3,9,2.45,2,63
15423639,Stay in the middle of Everything,98854565,Felicia,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89642292,-77.02172871,"Entire home,apt",250,3,0,0.0,1,88
5869529,Lux Furnished 1BR Newseum Apt.,30283594,Kara,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89407341,-77.01946295,"Entire home,apt",299,2,1,0.12,78,364
4885834,"Sunny Attic w,Private Bath Downtown",1728040,Elizabeth,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90551139,-77.01785096,Private room,92,3,78,3.05,2,48
16157905,Cozy 1B in Downtown DC,66809451,Meagan,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90107452,-77.01906011,"Entire home,apt",400,2,0,0.0,1,0
13308300,"Shared Bedroom, Close to the U.S. Capitol",75193067,Tim,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89715587,-77.01044040000001,Shared room,35,2,19,1.79,1,0
16189905,Spacious Chinatown Apt Minutes From Inauguration,105722829,Eric,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89969339,-77.01872674,"Entire home,apt",2000,2,0,0.0,1,90
13994381,1 bedroom suite in downtown DC,82330120,Morgan,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89912733,-77.02670582,"Entire home,apt",200,1,41,4.86,1,326
18188653,"Luxury 1-Bedroom, Heart of Chinatown,Penn Quarter",48864030,Stacia,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89997498,-77.01821489,"Entire home,apt",175,3,1,1.0,1,3
2707225,One Block from the White House-1,9054845,BridgeStreet,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89894803,-77.03279296,"Entire home,apt",259,2,14,0.41,1,84
16125394,Downtown Carriagehouse w Garage Parking,105169763,Nicole,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.905175,-77.01908339,"Entire home,apt",149,2,27,5.4,1,281
10142186,"Washington, Dc near Convention Cent",46234391,Donna,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90555727,-77.01618459,Private room,50,1,0,0.0,1,0
786804,[1375-1B] Luxury 1BR - 1 block to White House,25188,Seamless,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90095092,-77.03297298,"Entire home,apt",259,4,11,0.43,79,364
1771677,[1553-2C8] 2BR-Near Convention Center,25188,Seamless,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89975833,-77.02037039,"Entire home,apt",499,3,13,0.3,79,79
7629788,Luxury 1-Bedroom DC Apartment!,30283594,Kara,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89916812,-77.0338495,"Entire home,apt",169,3,0,0.0,78,364
16516107,"Cozy room centrally located, Steps from DC's best",959142,Norma,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90349842,-77.01865882,Private room,90,2,5,1.4,1,34
17695403,Large floor-thru w double roof deck,13340570,Claire,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.9052144,-77.01664548,"Entire home,apt",200,2,0,0.0,1,10
16345854,Your inauguration HQ!,15716609,Sydney,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.9005727,-77.03183202,"Entire home,apt",500,3,0,0.0,1,364
11317188,Pennsylvania Avenue Beauty,1864688,Blu Properties,"West End, Foggy Bottom, GWU",38.90262408,-77.05250492,"Entire home,apt",150,1,67,4.94,12,323
16164086,S's sweet home.,105509651,Shelly,"West End, Foggy Bottom, GWU",38.89961541,-77.0510415,"Entire home,apt",60,3,1,0.2,1,0
17386536,"Charming, two-level townhouse in Foggy Bottom",23224773,Sherri,"West End, Foggy Bottom, GWU",38.90232705,-77.0515994,"Entire home,apt",140,2,12,6.79,1,108
5627886,NomadicNest in Historic FoggyBottom,16634546,Rebeka,"West End, Foggy Bottom, GWU",38.90147883,-77.05363783,"Entire home,apt",120,1,39,1.58,1,292
16457779,Studio apartment in Foggy Bottom,41422743,Cathyana,"West End, Foggy Bottom, GWU",38.89787512,-77.04493232,"Entire home,apt",110,1,2,0.88,1,348
12709582,Cozy Studio 3 blks from White House,40135374,Leonardo,"West End, Foggy Bottom, GWU",38.89673885,-77.04459140000002,"Entire home,apt",180,1,27,2.14,1,163
3875101,Monuments Metro Memorials!,19893142,Danae,"West End, Foggy Bottom, GWU",38.89936637,-77.05165276,"Entire home,apt",150,3,23,0.71,1,23
15973838,"Cozy,near White House perfect space",20771345,Mariela,"West End, Foggy Bottom, GWU",38.898388,-77.04736354,"Entire home,apt",180,2,4,1.09,1,19
9138022,Corner of 24 and Comfy,44203219,Hayk,"West End, Foggy Bottom, GWU",38.904820799999996,-77.05118509,"Entire home,apt",103,1,138,7.72,6,300
7853213,a,41361369,Sandhya,"West End, Foggy Bottom, GWU",38.89991277,-77.0503698,Private room,100,1,0,0.0,1,0
4427676,Historic Row House Suite,11980555,Darob,"West End, Foggy Bottom, GWU",38.90425589,-77.04967509999999,"Entire home,apt",150,2,156,5.1,2,116
16915848,Beautiful Apartment in Foggy Bottom,43000709,Valeria,"West End, Foggy Bottom, GWU",38.90280791,-77.0522554,"Entire home,apt",139,5,0,0.0,1,93
11952919,Cozy apartment in Foggy Bottom,63836721,Sadia,"West End, Foggy Bottom, GWU",38.89709243,-77.04637874,"Entire home,apt",120,3,1,0.08,1,0
979969,[1142-2CHH]Lux 2BR - Foggy Bottom,25188,Seamless,"West End, Foggy Bottom, GWU",38.90347192,-77.05101985,"Entire home,apt",389,4,0,0.0,79,317
2351587,Spacious & Modern in West End,1864688,Blu Properties,"West End, Foggy Bottom, GWU",38.90261736,-77.04961175,"Entire home,apt",145,1,102,2.72,12,309
17026665,Luxury DC 1 Den Apt,30283594,Kara,"West End, Foggy Bottom, GWU",38.90555963,-77.051896,"Entire home,apt",319,3,0,0.0,78,364
16440066,"Cozy, Private space in a one bedroom apartment",77631626,Nikhil,"West End, Foggy Bottom, GWU",38.89711348,-77.05172702,Shared room,40,1,0,0.0,1,0
15989860,Great Choice,87919088,Li,"West End, Foggy Bottom, GWU",38.89680997,-77.04610948,Shared room,39,10,2,0.38,1,88
3020248,A Sofa Bed in Living Room,6897889,Nan,"West End, Foggy Bottom, GWU",38.90060936,-77.05088432,Shared room,38,1,182,6.95,3,334
17639543,1 sofa bed for female guest (please female only).,50947248,Yannie,"West End, Foggy Bottom, GWU",38.90034551,-77.04732192,Shared room,50,1,3,1.55,1,11
16689918,Presidential Inauguration DC,110509429,Chase,"West End, Foggy Bottom, GWU",38.89846803,-77.0518492,Shared room,400,1,0,0.0,1,179
14203879,FoggyBottom Large Room in a strategic location,65841585,Osama,"West End, Foggy Bottom, GWU",38.90103199,-77.05276606,Shared room,80,1,13,1.4,1,361
34000,[1536-S] Lux Studio - West End 25,25188,Seamless,"West End, Foggy Bottom, GWU",38.90672394,-77.05326266,"Entire home,apt",239,7,1,0.03,79,364
6554546,Studio available in heart of DC,30047748,Brittany,"West End, Foggy Bottom, GWU",38.90058637,-77.05248764,"Entire home,apt",110,1,1,0.07,1,0
12682227,"Furnished 1 bd,1,ba Foggy Bottom",38257778,Jo Lynn,"West End, Foggy Bottom, GWU",38.90099646,-77.05266169,"Entire home,apt",1950,1,0,0.0,1,0
12780527,Foggy Bottom - GWU Location!,2131753,Shannon,"West End, Foggy Bottom, GWU",38.90201884,-77.0521021,"Entire home,apt",136,14,3,0.26,13,246
623373,[1536-2] 2BR At West End 25 Lofts,25188,Seamless,"West End, Foggy Bottom, GWU",38.90740381,-77.05307241,"Entire home,apt",359,4,5,0.09,79,364
13174926,"Condo btwn White House, GW",1743511,Tarek,"West End, Foggy Bottom, GWU",38.89861148,-77.04573993,"Entire home,apt",229,2,5,0.59,3,79
1085657,[1686-2C1] Lux 2BR at The Avenue in Foggy Bottom,25188,Seamless,"West End, Foggy Bottom, GWU",38.90141298,-77.04857785,"Entire home,apt",349,4,0,0.0,79,360
5870899,"[1135-S7]Studio At 2424 Penn, DC",25188,Seamless,"West End, Foggy Bottom, GWU",38.90410601,-77.05299101,"Entire home,apt",155,3,19,0.76,79,279
6221367,"[PC 222] 2 Bedroom, 2 Bath-West End",25188,Seamless,"West End, Foggy Bottom, GWU",38.90706126,-77.05174663,"Entire home,apt",249,3,2,0.08,79,364
36391,"[1732] 1 BR, 1.5 Bath Exec Suite",25188,Seamless,"West End, Foggy Bottom, GWU",38.90370068,-77.05042326,"Entire home,apt",269,4,0,0.0,79,364
9432339,Georgetown One Bedroom Apartment,48890728,Farhad,"West End, Foggy Bottom, GWU",38.902769,-77.05375092,"Entire home,apt",146,2,7,0.39,2,229
9902178,Studio with Queen-size bed,35423680,Abbie,"West End, Foggy Bottom, GWU",38.90292286,-77.05170642,"Entire home,apt",70,1,2,0.13,1,0
15177667,"Lux 1 Bedroom w,Den near National Mall",9419684,Mike,"West End, Foggy Bottom, GWU",38.90547706,-77.05349363,"Entire home,apt",228,3,0,0.0,38,144
5476381,[1143-1]1BR At Westbrooke Place,25188,Seamless,"West End, Foggy Bottom, GWU",38.90337506,-77.04968346,"Entire home,apt",439,4,0,0.0,79,364
1058667,[1686-2C] Residences On The Avenue,25188,Seamless,"West End, Foggy Bottom, GWU",38.90182632,-77.04833249,"Entire home,apt",369,4,6,0.12,79,179
1162078,Cozy Sun-Filled Foggy Bottom Studio,6365720,Maria,"West End, Foggy Bottom, GWU",38.89927135,-77.05638538,"Entire home,apt",120,30,24,0.5,1,92
7716746,"Downtown,GWU,Foggy Bottom apt",23423028,Sue,"West End, Foggy Bottom, GWU",38.899207000000004,-77.04914147,"Entire home,apt",245,3,7,0.37,3,158
8541684,Estudio en el corazon de D.C.,44968215,Mayra,"West End, Foggy Bottom, GWU",38.90297797,-77.05448186,"Entire home,apt",100,1,1,0.05,1,0
17554310,*,95847260,Khin,"West End, Foggy Bottom, GWU",38.90275956,-77.05502077,"Entire home,apt",120,2,2,0.88,1,0
5924743,Fantastic Foggy Bottom Apartment!,2131753,Shannon,"West End, Foggy Bottom, GWU",38.90366782,-77.05083986,"Entire home,apt",119,14,2,0.68,13,49
13660126,"LUX Apt , West End , Georgetown DC",79389570,Faisal,"West End, Foggy Bottom, GWU",38.905928,-77.05270233,"Entire home,apt",155,1,0,0.0,1,0
13175004,Elegant and spacious studio in downtown DC,73652860,Sohaib,"West End, Foggy Bottom, GWU",38.89984534,-77.04726539,"Entire home,apt",120,5,0,0.0,1,0
10748429,"The Oasis in the heart of DC. w, Parking",55569978,Sal,"West End, Foggy Bottom, GWU",38.90403974,-77.05015971,"Entire home,apt",369,2,30,2.0,1,131
1901094,"Lux 1 Bedroom Apt Near Georgetown w,WiFi",9419684,Mike,"West End, Foggy Bottom, GWU",38.90178638,-77.0489699,"Entire home,apt",260,7,0,0.0,38,144
1966995,Full Bed in a Private Bedroom in DC Downtown,6897889,Nan,"West End, Foggy Bottom, GWU",38.90058354,-77.05271365,Private room,78,1,35,0.86,3,361
1901533,"Lux 1 Bedroom Apt w, Den Near Georgetown w,WiFi",9419684,Mike,"West End, Foggy Bottom, GWU",38.90045279,-77.04914927,"Entire home,apt",260,7,1,0.03,38,144
3605525,Updated West End Studio Apartment,17892743,Maura,"West End, Foggy Bottom, GWU",38.90395458,-77.05170764,"Entire home,apt",110,1,1,0.05,1,0
1901611,"Lux 2 Bedroom Apt Near Georgetown w,WiFi",9419684,Mike,"West End, Foggy Bottom, GWU",38.89987204,-77.05049222,"Entire home,apt",340,7,14,0.36,38,137
13960484,"Downtown,GWU,Foggy Bottom apt",16244362,Moctar,"West End, Foggy Bottom, GWU",38.89992196,-77.04866257,"Entire home,apt",145,2,33,3.52,1,36
5047724,DC West Foggy Bottom Rowhouse Flat,1865736,Sally,"West End, Foggy Bottom, GWU",38.90124788,-77.05185206,"Entire home,apt",176,2,89,3.45,3,336
2590533,"Lux 2 Bedroom Apt in West End w,pool",9419684,Mike,"West End, Foggy Bottom, GWU",38.90761191,-77.05013505,"Entire home,apt",324,3,5,0.18,38,0
11241307,Hello Yellow!,44203219,Hayk,"West End, Foggy Bottom, GWU",38.90148738,-77.0536754,"Entire home,apt",108,1,114,7.69,6,276
9373642,Free for Refugees & Bernie Sanders,8942638,A,"West End, Foggy Bottom, GWU",38.90143647,-77.04713908,"Entire home,apt",10,1,5,0.3,1,252
16354262,Comfortable studio in the heart of Foggy Bottom,17060203,Robert,"West End, Foggy Bottom, GWU",38.89782744,-77.04750997,"Entire home,apt",600,2,0,0.0,1,0
16617091,"Studio, Sleeps 5, for inauguration",109693843,Lena,"West End, Foggy Bottom, GWU",38.90033803,-77.04738607,"Entire home,apt",1000,2,0,0.0,1,0
18649210,Luxury DC 1 Bedroom Apartment Near The White House,30283594,Kara,"West End, Foggy Bottom, GWU",38.90209323,-77.05009079,"Entire home,apt",133,6,0,0.0,78,364
14258587,Luxury Condo in Heart of Downtown DC,86842330,Darshan,"West End, Foggy Bottom, GWU",38.90512925,-77.05231138,"Entire home,apt",99,1,11,1.17,1,19
5003334,Beautiful Apartment in Foggy Bottom,14513477,Cecilia (And David),"West End, Foggy Bottom, GWU",38.8988222,-77.05059017,"Entire home,apt",99,30,39,1.41,1,213
5870042,Furnished Lux 2BR Apt Near Georgetown +Yoga Studio,30283594,Kara,"West End, Foggy Bottom, GWU",38.900532399999996,-77.05075048,"Entire home,apt",172,6,0,0.0,78,309
13079204,Short Walk to Foggy Bottom Metro,2131753,Shannon,"West End, Foggy Bottom, GWU",38.90103945,-77.0521566,"Entire home,apt",139,14,1,0.1,13,340
234238,[1135-S5] Fully Furnished Studio - Foggy Bottom,25188,Seamless,"West End, Foggy Bottom, GWU",38.90394782,-77.05344085,"Entire home,apt",155,3,17,0.25,79,281
16257743,"studio apartment in the heart of DC, foggy bottom",102003068,Reyume,"West End, Foggy Bottom, GWU",38.89823811,-77.04068218,"Entire home,apt",90,1,31,6.37,1,36
17339568,{Supreme Comfort and Location} #2,39930655,Nicole,"West End, Foggy Bottom, GWU",38.90364288,-77.05319422,"Entire home,apt",109,1,6,3.21,24,313
